Time Steps (in seconds): [0, 600, 1200, 1800, 2400, 3000, 3600, 4200, 4800, 5400, 6000, 6600, 7200, 7800]
Overflow Nodes:
XZnode467: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 5.590205903684642, 9.717080428634654, 9.716821766919676, 8.575412923375813, 6.953370034003764, 5.7081225220604965, 4.662512540332719, 3.798881342333831, 1.904869704107234]
XZnode468: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.716123618812095, 0.7161228048704753, 0.7161231157780311, 0.7161231948323366, 0.7161229950518799, 0.716123132535133, 0.7161230774667241, 0.7161230767543009, 0.7161230940064219]
XZnode469: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 2.029714398034455, 2.4660801103185364, 2.0045803839165655, 1.5885930032007791, 0.9540089323674086, 0.3714378374601666, 0.0, 0.0, 0.0]
XZnode470: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36703783722207384, 0.038520796743230015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode471: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.5896813830328907, 0.4467661288564806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode472: Overflows: [0.0, 0.0, 0.0, 1.7504314618311734, 4.389229893540902, 6.797990169396386, 6.791951311363432, 6.480582203528576, 5.939920557490527, 5.052411187330671, 4.100554225070648, 3.4167406360752937, 2.6045293452669918, 0.3401077533015168]
XZnode475: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.7078133760563388, 0.9367708215527755, 0.5024040116881219, 0.1767208073622744, 0.004577459519985057, 0.0, 0.0, 0.0, 0.0]
XZnode486: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 1.0435002125610864, 1.5314671183724862, 1.1076735708343992, 0.7039416778483634, 0.4060033794234325, 0.19389717136417525, 0.029483943469158884, 0.0, 0.0]
XZnode490: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 1.4535235787773455, 2.692310729135178, 2.113793345998745, 1.374447723600981, 0.7540677024240661, 0.27362473605616516, 0.0, 0.0, 0.0]
XZnode492: Overflows: [0.0, 0.0, 0.0, 0.2509255149916047, 0.41702100475309745, 0.986939943984045, 1.0216421050025197, 0.7492328753037898, 0.5688088031653986, 0.45654001818882745, 0.3834361344695698, 0.3329412887783673, 0.2961318635485468, 0.16096937844509965]
XZnode504: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33866591613112107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode507: Overflows: [0.0, 0.0, 0.0, 0.5850947365490121, 1.0380725568586453, 2.300227795387646, 3.073673360790156, 2.5717150392410986, 2.0749448173360308, 1.702919364807807, 1.436259251437872, 1.2417277964604874, 1.0958920924336522, 0.7307359581388517]
XZnode508: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 2.1887219413751424, 3.1460182543010067, 1.5050028668813986, 0.2772693878737981, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode509: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0005342612190586464, 1.0385760043683925, 1.0385760046786958, 1.038576004678693, 1.0385760046786934, 0.5873341396449825, 0.1286073939880314, 0.00044626035924420424, 0.0, 0.0]
XZnode511: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 1.2559336400155465, 1.4483985025512567, 0.95076530160465, 0.5014615426767995, 0.09755748633406765, 0.0, 0.0, 0.0, 0.0]
XZnode519: Overflows: [0.0, 0.0, 0.0, 0.3423924034075388, 0.8973511051444115, 2.9681351049714197, 3.0053730252358983, 2.0140428818997047, 1.3816498694756667, 0.9923148375229148, 0.7097161486446685, 0.5389742457790336, 0.41904739221025716, 0.0]
XZnode1332: Overflows: [0.0, 0.0, 0.18533444574060842, 0.3076802418940034, 0.4784346777723864, 1.1524855276457637, 1.0127320676882117, 0.6847960391743957, 0.5104463437538389, 0.41112510841767763, 0.3485677685089363, 0.30558225684548856, 0.27409050941677826, 0.12273982545814385]
XZnode1342: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.09343324153452312, 0.05202957684082542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode1344: Overflows: [0.0, 0.0, 0.0, 0.0, 0.03657337438559418, 1.2220243195804288, 1.1344985245578385, 0.5440472649875543, 0.1985688677573003, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode1345: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 1.6266903635066572, 2.4055266694923194, 1.8730354856041602, 1.298860691704872, 0.8488923577732811, 0.5146973727628392, 0.26553478791756313, 0.07598051931879231, 0.0]
XZnode1347: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 1.783899113476724, 2.5499757782484207, 2.0477245400586956, 1.4966575976595435, 1.0615716517364635, 0.7369528724271286, 0.4942009968324152, 0.3091498918951428, 0.0]
XZnode1350: Overflows: [0.0, 0.0, 0.0, 0.0, 0.0, 0.3600855102583543, 0.37051523719066637, 0.09017074408028913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XZnode1353: Overflows: [0.0, 0.0, 0.0, 0.2551248620923113, 0.4253574952893852, 1.0066135716201714, 1.0488814026726545, 0.7724587067872887, 0.587329396832549, 0.4715295000407167, 0.39594029782007384, 0.3436736369224328, 0.30556247942917575, 0.16727368325359615]
